,pitch,velocity,start,end,duration,velocity_quantized,start_quantized,end_quantized
169,50,74,14.427272727272726,14.547727272727272,0.12045454545454604,75,14.450000000000001,14.55
170,79,89,14.527272727272727,14.69090909090909,0.16363636363636225,90,14.55,14.700000000000001
171,52,79,14.549999999999999,14.586363636363636,0.03636363636363704,80,14.55,14.600000000000001
172,77,84,14.659090909090908,14.797727272727272,0.13863636363636367,85,14.65,14.8
173,76,75,14.781818181818181,14.902272727272727,0.12045454545454604,75,14.8,14.9
174,55,78,14.781818181818181,14.825,0.04318181818181799,80,14.8,14.8
175,74,72,14.909090909090908,15.040909090909091,0.13181818181818272,70,14.9,15.05
176,48,80,15.022727272727272,15.336363636363636,0.3136363636363644,80,15,15.350000000000001
177,76,84,15.029545454545454,15.14090909090909,0.11136363636363633,85,15.05,15.15
178,72,75,15.163636363636362,15.281818181818181,0.11818181818181905,75,15.15,15.3
179,70,80,15.309090909090909,15.447727272727272,0.13863636363636367,80,15.3,15.450000000000001
180,50,71,15.309090909090909,15.45,0.14090909090909065,70,15.3,15.450000000000001
181,69,79,15.418181818181818,15.559090909090909,0.14090909090909065,80,15.4,15.55
182,52,67,15.429545454545455,15.577272727272726,0.1477272727272716,65,15.450000000000001,15.600000000000001
183,67,80,15.549999999999999,15.659090909090908,0.10909090909090935,80,15.55,15.65
184,53,68,15.568181818181817,15.663636363636362,0.09545454545454568,70,15.55,15.65
185,65,76,15.674999999999999,15.795454545454545,0.12045454545454604,75,15.65,15.8
186,55,68,15.679545454545453,15.822727272727272,0.1431818181818194,70,15.700000000000001,15.8
187,64,75,15.790909090909091,15.89090909090909,0.09999999999999964,75,15.8,15.9
188,57,65,15.799999999999999,15.902272727272727,0.1022727272727284,65,15.8,15.9
189,62,72,15.899999999999999,15.986363636363636,0.08636363636363775,70,15.9,16
190,59,66,15.911363636363635,15.99090909090909,0.07954545454545503,65,15.9,16
191,64,81,16.022727272727273,16.05681818181818,0.03409090909090651,80,16,16.05
192,60,64,16.025,16.15909090909091,0.13409090909091148,65,16,16.150000000000002
193,58,56,16.152272727272727,16.293181818181818,0.14090909090909065,55,16.150000000000002,16.3
194,67,71,16.261363636363637,16.631818181818183,0.37045454545454604,70,16.25,16.650000000000002
195,57,59,16.293181818181818,16.379545454545454,0.08636363636363598,60,16.3,16.400000000000002
196,55,57,16.393181818181816,16.527272727272727,0.13409090909091148,55,16.400000000000002,16.55
197,57,61,16.54090909090909,16.645454545454545,0.10454545454545539,60,16.55,16.650000000000002
198,65,70,16.645454545454545,16.74772727272727,0.10227272727272663,70,16.650000000000002,16.75
199,58,68,16.663636363636364,16.768181818181816,0.10454545454545183,70,16.650000000000002,16.75
200,67,79,16.770454545454545,16.988636363636363,0.2181818181818187,80,16.75,17
201,57,67,16.772727272727273,16.84090909090909,0.06818181818181657,65,16.75,16.85
202,69,79,16.877272727272725,17.006818181818183,0.12954545454545752,80,16.900000000000002,17
203,55,71,16.886363636363637,17.006818181818183,0.12045454545454604,70,16.900000000000002,17
204,70,73,17.002272727272725,17.081818181818182,0.0795454545454568,75,17,17.1
205,53,61,17.020454545454545,17.111363636363635,0.09090909090908994,60,17,17.1
206,72,73,17.111363636363635,17.23409090909091,0.1227272727272748,75,17.1,17.25
207,51,67,17.113636363636363,17.23181818181818,0.11818181818181728,65,17.1,17.25
208,74,66,17.23181818181818,17.334090909090907,0.10227272727272663,65,17.25,17.35
209,50,59,17.24090909090909,17.368181818181817,0.12727272727272876,60,17.25,17.35
210,75,70,17.34090909090909,17.44090909090909,0.10000000000000142,70,17.35,17.45
211,48,58,17.377272727272725,17.495454545454546,0.11818181818182083,60,17.400000000000002,17.5
212,77,72,17.472727272727273,17.570454545454545,0.09772727272727266,70,17.45,17.55
213,50,55,17.520454545454545,17.55,0.029545454545456096,55,17.5,17.55
214,75,64,17.597727272727273,17.71590909090909,0.11818181818181728,65,17.6,17.7
215,74,62,17.73181818181818,17.80681818181818,0.07499999999999929,60,17.75,17.8
216,53,62,17.73181818181818,17.770454545454545,0.038636363636364024,60,17.75,17.75
217,72,57,17.852272727272727,17.913636363636364,0.0613636363636374,55,17.85,17.900000000000002
218,74,63,17.970454545454544,18.23409090909091,0.26363636363636545,65,17.95,18.25
219,46,62,17.972727272727273,18.331818181818182,0.35909090909090935,60,17.95,18.35
220,77,60,18.102272727272727,18.331818181818182,0.22954545454545539,60,18.1,18.35
221,58,68,18.229545454545455,18.331818181818182,0.10227272727272663,70,18.25,18.35
222,74,59,18.23409090909091,18.331818181818182,0.09772727272727266,60,18.25,18.35
223,72,61,18.35681818181818,18.461363636363636,0.10454545454545539,60,18.35,18.45
224,60,67,18.379545454545454,18.45,0.07045454545454533,65,18.400000000000002,18.45
225,70,60,18.495454545454546,18.57272727272727,0.0772727272727245,60,18.5,18.55
226,62,66,18.509090909090908,18.545454545454543,0.036363636363635266,65,18.5,18.55
227,74,58,18.618181818181817,18.704545454545453,0.08636363636363598,60,18.6,18.7
228,70,59,18.743181818181817,18.831818181818182,0.08863636363636473,60,18.75,18.85
229,65,72,18.75,18.786363636363635,0.036363636363635266,70,18.75,18.8
230,69,51,18.879545454545454,18.93409090909091,0.054545454545454675,50,18.900000000000002,18.95
231,58,64,18.99090909090909,19.029545454545453,0.038636363636364024,65,19,19.05
232,67,62,19.002272727272725,19.052272727272726,0.05000000000000071,60,19,19.05
233,70,59,19.10909090909091,19.195454545454545,0.08636363636363598,60,19.1,19.200000000000003
234,62,66,19.238636363636363,19.29090909090909,0.052272727272725916,65,19.25,19.3
235,67,61,19.254545454545454,19.318181818181817,0.0636363636363626,60,19.25,19.3
236,65,56,19.37272727272727,19.427272727272726,0.054545454545454675,55,19.35,19.450000000000003
237,64,67,19.495454545454546,19.845454545454544,0.34999999999999787,65,19.5,19.85
238,55,50,19.50681818181818,19.75,0.24318181818182083,50,19.5,19.75
239,58,61,19.63181818181818,19.845454545454544,0.21363636363636473,60,19.650000000000002,19.85
240,76,76,19.74772727272727,19.845454545454544,0.09772727272727266,75,19.75,19.85
241,55,61,19.75,19.88181818181818,0.13181818181817917,60,19.75,19.900000000000002
242,77,83,19.861363636363635,19.922727272727272,0.0613636363636374,85,19.85,19.900000000000002
243,53,59,19.879545454545454,20.00681818181818,0.1272727272727252,60,19.900000000000002,20
244,79,86,19.974999999999998,20.027272727272727,0.05227272727272947,85,19.950000000000003,20.05
245,52,70,19.988636363636363,20.081818181818182,0.0931818181818187,70,20,20.1
246,55,64,20.136363636363637,20.245454545454546,0.10909090909090935,65,20.150000000000002,20.25
247,82,92,20.220454545454544,20.295454545454543,0.07499999999999929,90,20.200000000000003,20.3
248,52,67,20.236363636363635,20.379545454545454,0.1431818181818194,65,20.25,20.400000000000002
249,50,61,20.37272727272727,20.493181818181817,0.12045454545454604,60,20.35,20.5
250,76,82,20.486363636363635,20.536363636363635,0.05000000000000071,80,20.5,20.55
251,49,61,20.488636363636363,20.55681818181818,0.06818181818181657,60,20.5,20.55
252,52,55,20.59318181818182,20.720454545454544,0.1272727272727252,55,20.6,20.700000000000003
253,49,64,20.709090909090907,20.82272727272727,0.11363636363636331,65,20.700000000000003,20.8
254,79,72,20.720454545454544,20.761363636363637,0.04090909090909278,70,20.700000000000003,20.75
255,47,54,20.852272727272727,20.94772727272727,0.0954545454545439,55,20.85,20.950000000000003
256,45,66,20.96818181818182,21.022727272727273,0.054545454545454675,65,20.950000000000003,21
257,73,67,20.977272727272727,21.227272727272727,0.25,65,21,21.25
258,79,55,21.102272727272727,21.331818181818182,0.22954545454545539,55,21.1,21.35
259,73,65,21.227272727272727,21.331818181818182,0.10454545454545539,65,21.25,21.35
260,57,72,21.23409090909091,21.331818181818182,0.09772727272727266,70,21.25,21.35
261,59,72,21.368181818181817,21.456818181818182,0.08863636363636473,70,21.35,21.450000000000003
262,71,42,21.370454545454546,21.40681818181818,0.036363636363635266,40,21.35,21.400000000000002
263,69,63,21.48409090909091,21.563636363636363,0.07954545454545325,65,21.5,21.55
264,61,70,21.49772727272727,21.538636363636364,0.04090909090909278,70,21.5,21.55
265,76,57,21.597727272727273,21.73409090909091,0.1363636363636367,55,21.6,21.75
266,69,62,21.745454545454546,21.82272727272727,0.0772727272727245,60,21.75,21.8
267,64,41,21.770454545454545,21.80909090909091,0.038636363636364024,40,21.75,21.8
268,65,28,21.772727272727273,21.818181818181817,0.045454545454543194,30,21.75,21.8
269,67,63,21.863636363636363,21.972727272727273,0.10909090909090935,65,21.85,21.950000000000003
270,57,69,21.993181818181817,22.038636363636364,0.045454545454546746,70,22,22.05
271,65,64,21.993181818181817,22.075,0.08181818181818201,65,22,22.05
272,73,70,22.111363636363635,22.24090909090909,0.12954545454545396,70,22.1,22.25
273,55,71,22.23409090909091,22.284090909090907,0.04999999999999716,70,22.25,22.3
274,65,67,22.236363636363635,22.34090909090909,0.10454545454545539,65,22.25,22.35
275,64,73,22.35909090909091,22.427272727272726,0.06818181818181657,75,22.35,22.450000000000003
276,53,74,22.48409090909091,22.752272727272725,0.26818181818181586,75,22.5,22.75
277,62,87,22.493181818181817,22.64090909090909,0.14772727272727337,85,22.5,22.650000000000002
278,62,69,22.64090909090909,22.76590909090909,0.125,70,22.650000000000002,22.75
279,74,88,22.743181818181817,22.802272727272726,0.05909090909090864,90,22.75,22.8
280,53,73,22.752272727272725,22.888636363636362,0.1363636363636367,75,22.75,22.900000000000002
281,76,84,22.86590909090909,22.93181818181818,0.06590909090909136,85,22.85,22.950000000000003
282,52,66,22.870454545454546,23.03181818181818,0.16136363636363527,65,22.85,23.05
283,77,96,22.977272727272727,23.04090909090909,0.0636363636363626,95,23,23.05
284,50,71,22.995454545454546,23.077272727272724,0.08181818181817846,70,23,23.1
285,57,77,23.113636363636363,23.236363636363635,0.12272727272727124,75,23.1,23.25
286,81,97,23.236363636363635,23.313636363636363,0.07727272727272805,95,23.25,23.3
287,50,76,23.236363636363635,23.384090909090908,0.14772727272727337,75,23.25,23.400000000000002
288,48,70,23.370454545454546,23.50681818181818,0.13636363636363313,70,23.35,23.5
289,46,79,23.49090909090909,23.602272727272727,0.11136363636363811,80,23.5,23.6
290,74,97,23.49772727272727,23.552272727272726,0.054545454545454675,95,23.5,23.55
291,53,79,23.629545454545454,23.75,0.12045454545454604,80,23.650000000000002,23.75
292,46,79,23.73409090909091,23.88181818181818,0.14772727272726982,80,23.75,23.900000000000002
293,72,91,23.745454545454546,23.811363636363634,0.06590909090908781,90,23.75,23.8
294,45,74,23.85909090909091,24,0.14090909090909065,75,23.85,24
295,70,97,24.004545454545454,24.293181818181818,0.288636363636364,95,24,24.3
296,43,87,24.004545454545454,24.427272727272726,0.42272727272727195,85,24,24.450000000000003
297,79,84,24.145454545454545,24.427272727272726,0.2818181818181813,85,24.150000000000002,24.450000000000003
298,55,93,24.288636363636364,24.427272727272726,0.1386363636363619,95,24.3,24.450000000000003
299,70,85,24.293181818181818,24.427272727272726,0.13409090909090793,85,24.3,24.450000000000003
300,69,85,24.4,24.504545454545454,0.10454545454545539,85,24.400000000000002,24.5
301,57,81,24.427272727272726,24.545454545454543,0.11818181818181728,80,24.450000000000003,24.55
302,67,89,24.529545454545453,24.64772727272727,0.11818181818181728,90,24.55,24.650000000000002
303,58,94,24.547727272727272,24.60681818181818,0.05909090909090864,95,24.55,24.6
304,70,82,24.659090909090907,24.79090909090909,0.13181818181818272,80,24.650000000000002,24.8
305,67,85,24.784090909090907,24.870454545454542,0.08636363636363598,85,24.8,24.85
306,62,91,24.79090909090909,24.849999999999998,0.05909090909090864,90,24.8,24.85
307,65,76,24.911363636363635,24.99090909090909,0.07954545454545325,75,24.900000000000002,25
308,55,82,25.034090909090907,25.102272727272727,0.06818181818182012,80,25.05,25.1
309,63,87,25.043181818181818,25.163636363636364,0.12045454545454604,85,25.05,25.150000000000002
310,70,82,25.163636363636364,25.31590909090909,0.15227272727272734,80,25.150000000000002,25.3
311,58,83,25.297727272727272,25.34090909090909,0.04318181818181799,85,25.3,25.35
312,63,79,25.30909090909091,25.39090909090909,0.08181818181818201,80,25.3,25.400000000000002
313,62,76,25.409090909090907,25.479545454545452,0.07045454545454533,75,25.400000000000002,25.5
314,61,89,25.543181818181818,25.802272727272726,0.25909090909090793,90,25.55,25.8
315,57,83,25.55681818181818,25.802272727272726,0.24545454545454604,85,25.55,25.8
316,69,85,25.670454545454543,25.825,0.1545454545454561,85,25.650000000000002,25.8
317,61,76,25.813636363636363,25.93409090909091,0.12045454545454604,75,25.8,25.950000000000003
318,64,78,25.827272727272724,25.87272727272727,0.045454545454546746,80,25.85,25.85
319,59,77,25.945454545454545,26.093181818181815,0.14772727272726982,75,25.950000000000003,26.1
320,61,82,26.07272727272727,26.18409090909091,0.11136363636363811,80,26.05,26.200000000000003
321,57,81,26.077272727272724,26.12272727272727,0.045454545454546746,80,26.1,26.1
322,69,80,26.19772727272727,26.327272727272724,0.12954545454545396,80,26.200000000000003,26.35
323,64,79,26.331818181818182,26.386363636363637,0.054545454545454675,80,26.35,26.400000000000002
324,61,81,26.334090909090907,26.454545454545453,0.12045454545454604,80,26.35,26.450000000000003
325,69,80,26.468181818181815,26.563636363636363,0.09545454545454746,80,26.450000000000003,26.55
326,61,85,26.581818181818182,26.711363636363636,0.12954545454545396,85,26.6,26.700000000000003
327,57,81,26.581818181818182,26.64090909090909,0.05909090909090864,80,26.6,26.650000000000002
328,69,81,26.709090909090907,26.82272727272727,0.11363636363636331,80,26.700000000000003,26.8
329,64,80,26.825,26.877272727272725,0.052272727272725916,80,26.8,26.900000000000002
330,61,83,26.834090909090907,26.93181818181818,0.09772727272727266,85,26.85,26.950000000000003
331,69,70,26.96590909090909,27.047727272727272,0.08181818181818201,70,26.950000000000003,27.05
332,61,62,27.09090909090909,27.193181818181817,0.10227272727272663,60,27.1,27.200000000000003
333,55,59,27.095454545454544,27.159090909090907,0.0636363636363626,60,27.1,27.150000000000002
334,69,53,27.224999999999998,27.336363636363636,0.11136363636363811,55,27.200000000000003,27.35
335,64,59,27.361363636363635,27.413636363636364,0.05227272727272947,60,27.35,27.400000000000002
336,61,51,27.377272727272725,27.43409090909091,0.05681818181818343,50,27.400000000000002,27.450000000000003
337,59,57,27.486363636363635,27.62272727272727,0.1363636363636367,55,27.5,27.6
338,61,58,27.618181818181817,27.706818181818182,0.08863636363636473,60,27.6,27.700000000000003
339,55,49,27.62272727272727,27.672727272727272,0.05000000000000071,50,27.6,27.650000000000002
340,69,51,27.745454545454542,27.82272727272727,0.07727272727272805,50,27.75,27.8
341,64,60,27.868181818181817,27.911363636363635,0.04318181818181799,60,27.85,27.900000000000002
342,61,58,27.877272727272725,27.943181818181817,0.06590909090909136,60,27.900000000000002,27.950000000000003
343,69,53,28,28.111363636363635,0.11136363636363455,55,28,28.1
344,55,47,28.125,28.170454545454543,0.045454545454543194,45,28.1,28.150000000000002
345,61,52,28.127272727272725,28.195454545454545,0.06818181818182012,50,28.150000000000002,28.200000000000003
346,69,50,28.261363636363637,28.343181818181815,0.08181818181817846,50,28.25,28.35
347,64,57,28.370454545454542,28.409090909090907,0.038636363636364024,55,28.35,28.400000000000002
348,61,55,28.37272727272727,28.45,0.07727272727272805,55,28.35,28.450000000000003
349,69,62,28.495454545454542,28.593181818181815,0.09772727272727266,60,28.5,28.6
350,53,52,28.620454545454542,28.688636363636363,0.06818181818182012,50,28.6,28.700000000000003
351,62,61,28.625,28.702272727272724,0.0772727272727245,60,28.6,28.700000000000003
352,69,40,28.770454545454545,28.831818181818182,0.0613636363636374,40,28.75,28.85
